Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
10.80015,S,10.80015,0.4746088,0.01131739,0.353309,0.001343905,0,13.13735,4.778166,0.01814455,36.90212,45.26463,2.654764,-43.8705076964504,-43.8685,-0.4197062,522.186345956077,521.4874,16.73973,87.04652,88.16144,8083.632,195.6587
10.90015,S,10.90015,0.4707245,0.011682,0.3534447,0.001386542,0,13.13735,4.692404,0.01837704,36.90212,45.26463,2.654764,-43.6604592949579,-43.65848,-0.4157282,517.815075383541,517.1124,16.69798,87.02646,88.15052,8135.539,197.3305
11.00016,S,11.00016,0.466857,0.01205925,0.3535823,0.001431469,0,13.13735,4.607972,0.01862375,36.90212,45.26463,2.654764,-43.4536617042794,-43.45171,-0.4118417,513.464564657954,512.7581,16.65664,87.00614,88.13943,8187.011,198.9983
11.10016,S,11.10016,0.4630058,0.01244504,0.3537216,0.001477264,0,13.13735,4.524847,0.01886529,36.90212,45.26463,2.654764,-43.2500644566133,-43.24814,-0.4079976,509.134413396295,508.4241,16.61567,86.98555,88.1282,8238.048,200.6619
11.20016,S,11.20016,0.4591709,0.0128461,0.3538629,0.001524823,0,13.13735,4.443007,0.01911268,36.90212,45.26463,2.654764,-43.0496077936178,-43.04771,-0.4042214,504.824423363953,504.1102,16.57508,86.9647,88.11681,8288.652,202.3214
11.30016,S,11.30016,0.4553521,0.01326692,0.3540059,0.001574827,0,13.13735,4.362432,0.01937352,36.90212,45.26463,2.654764,-42.8522618949778,-42.85039,-0.4005326,500.534395150778,499.8162,16.53486,86.94358,88.10524,8338.827,203.9769
11.40017,S,11.40017,0.4515494,0.01369319,0.3541507,0.0016252,0,13.13735,4.283101,0.01962146,36.90212,45.26463,2.654764,-42.6579561199872,-42.65611,-0.3968627,496.264130186612,495.5419,16.49501,86.92217,88.09351,8388.573,205.6284
11.50017,S,11.50017,0.447762,0.0141389,0.3542973,0.001677846,0,13.13735,4.204985,0.01987925,36.90212,45.26463,2.654764,-42.4666210055028,-42.4648,-0.3932691,492.013129763822,491.2868,16.45552,86.90049,88.0816,8437.894,207.2759
11.60017,S,11.60017,0.4439899,0.01460305,0.3544455,0.00173357,0,13.13735,4.128068,0.0201552,36.90212,45.26463,2.654764,-42.278226711701,-42.27643,-0.3897696,487.781094821379,487.0506,16.41638,86.87852,88.06954,8486.788,208.9195
11.70017,S,11.70017,0.4402331,0.01509298,0.3545956,0.001791323,0,13.13735,4.052329,0.02043574,36.90212,45.26463,2.654764,-42.0927129363657,-42.09094,-0.3863318,483.567927287905,482.8332,16.3776,86.85625,88.05728,8535.261,210.5592
11.80017,S,11.80017,0.4364912,0.01560012,0.3547473,0.001851118,0,13.13735,3.977749,0.02072021,36.90212,45.26463,2.654764,-41.9100396275138,-41.90829,-0.3829502,479.3733277591,478.6343,16.33916,86.83369,88.04485,8583.313,212.195
11.90018,S,11.90018,0.4327638,0.01611809,0.3549008,0.001912944,0,13.13735,3.904299,0.02100762,36.90212,45.26463,2.654764,-41.7301367743478,-41.72841,-0.3796236,475.196697109565,474.4533,16.30104,86.81082,88.03223,8630.947,213.827
12.00018,S,12.00018,0.4290508,0.01665542,0.3550559,0.001976861,0,13.13735,3.83197,0.02129789,36.90212,45.26463,2.654764,-41.552964356768,-41.55126,-0.3763499,471.038037777866,470.2902,16.26326,86.78764,88.01942,8678.164,215.4552
12.10018,S,12.10018,0.4253519,0.01722714,0.3552127,0.002044071,0,13.13735,3.760737,0.02160289,36.90212,45.26463,2.654764,-41.3784826380994,-41.3768,-0.3731584,466.896851341045,466.1445,16.22581,86.76414,88.00642,8724.966,217.0797
12.20018,S,12.20018,0.4216672,0.0178021,0.3553713,0.002112424,0,13.13735,3.690586,0.02189889,36.90212,45.26463,2.654764,-41.2066610712167,-41.205,-0.3699887,462.773337749196,462.0164,16.18867,86.7403,87.99323,8771.353,218.7004
12.30019,S,12.30019,0.4179962,0.01840626,0.3555314,0.002184039,0,13.13735,3.621497,0.02220724,36.90212,45.26463,2.654764,-41.0374201314939,-41.03578,-0.3668935,458.666800075174,457.9052,16.15185,86.71613,87.97982,8817.328,220.3174
12.40019,S,12.40019,0.4143388,0.01904963,0.3556932,0.002260288,0,13.13735,3.553451,0.02254026,36.90212,45.26463,2.654764,-40.8707500705747,-40.86913,-0.3639016,454.577137622355,453.8108,16.11531,86.69165,87.96622,8862.894,221.9308
12.50019,S,12.50019,0.4106949,0.01969086,0.3558567,0.002336249,0,13.13735,3.486434,0.02284767,36.90212,45.26463,2.654764,-40.70658978577,-40.70499,-0.3608893,450.504254801064,449.7331,16.0791,86.66679,87.9524,8908.05,223.5405
12.60019,S,12.60019,0.4070639,0.0203702,0.3560217,0.002416515,0,13.13735,3.420424,0.02317424,36.90212,45.26463,2.654764,-40.5448902388765,-40.54331,-0.3579647,446.447551515354,445.6715,16.04317,86.64159,87.93837,8952.8,225.1466
12.7002,S,12.7002,0.4034462,0.02108187,0.3561884,0.002501376,0,13.13735,3.35541,0.02352087,36.90212,45.26463,2.654764,-40.3856414412505,-40.38408,-0.3551298,442.407129513099,441.6261,16.00753,86.61603,87.92413,8997.145,226.7492
12.8002,S,12.8002,0.399841,0.02183013,0.3563567,0.002589608,0,13.13735,3.291371,0.02387427,36.90212,45.26463,2.654764,-40.2287630967762,-40.22722,-0.3523512,438.382391038873,437.5963,15.97217,86.5901,87.90965,9041.085,228.3482
12.9002,S,12.9002,0.3962485,0.02259339,0.3565267,0.002680541,0,13.13735,3.228296,0.02422724,36.90212,45.26463,2.654764,-40.0742550470267,-40.07273,-0.3496111,434.373536861012,433.5823,15.93708,86.5638,87.89494,9084.624,229.9436
13.0002,S,13.0002,0.3926682,0.02340093,0.3566982,0.002775574,0,13.13735,3.166166,0.02459129,36.90212,45.26463,2.654764,-39.9220575232614,-39.92055,-0.346936,430.379770704543,429.5833,15.90227,86.53711,87.88,9127.762,231.5356
13.1002,S,13.1002,0.3891003,0.02422938,0.3568713,0.00287381,0,13.13735,3.104968,0.02495715,36.90212,45.26463,2.654764,-39.7721403226,-39.77065,-0.3443028,426.401392630264,425.5996,15.86772,86.51003,87.86481,9170.501,233.1241
13.20021,S,13.20021,0.3855443,0.02509277,0.3570461,0.002976184,0,13.13735,3.044685,0.02533171,36.90212,45.26463,2.654764,-39.6244635836588,-39.62299,-0.3417276,422.437805749206,421.6306,15.83343,86.48253,87.84939,9212.844,234.7092
13.30021,S,13.30021,0.3820001,0.02599295,0.3572224,0.003082676,0,13.13735,2.985305,0.02571343,36.90212,45.26463,2.654764,-39.4789972707165,-39.47754,-0.3392065,418.489111704819,417.6764,15.7994,86.45463,87.83371,9254.787,236.2908
13.40021,S,13.40021,0.3784677,0.02694118,0.3574004,0.003194966,0,13.13735,2.926812,0.02611461,36.90212,45.26463,2.654764,-39.335711631928,-39.33427,-0.3367687,414.554912687024,413.7366,15.76562,86.42632,87.81778,9296.34,237.869
13.50021,S,13.50021,0.3749467,0.02791957,0.3575799,0.00331128,0,13.13735,2.869195,0.0265189,36.90212,45.26463,2.654764,-39.1945563052452,-39.19313,-0.3343722,410.635009909432,409.811,15.73207,86.39757,87.80157,9337.499,239.4439
13.60022,S,13.60022,0.371437,0.02894297,0.3577611,0.003432211,0,13.13735,2.812439,0.02692972,36.90212,45.26463,2.654764,-39.0555113772428,-39.0541,-0.3320273,406.72920718771,405.8994,15.69877,86.36839,87.7851,9378.261,241.0155
13.70022,S,13.70022,0.3679385,0.03002124,0.3579438,0.003560152,0,13.13735,2.756531,0.02736397,36.90212,45.26463,2.654764,-38.91853717548,-38.91714,-0.3297728,402.837205546246,402.0015,15.66569,86.33876,87.76836,9418.632,242.5837
13.80022,S,13.80022,0.3644509,0.03112631,0.3581281,0.003691091,0,13.13735,2.701455,0.02778891,36.90212,45.26463,2.654764,-38.7836030136343,-38.78222,-0.327528,398.958907986903,398.1172,15.63284,86.30866,87.75133,9458.622,244.1486
13.90022,S,13.90022,0.3609742,0.03229079,0.358314,0.003829045,0,13.13735,2.647205,0.0282336,36.90212,45.26463,2.654764,-38.6506894910016,-38.64932,-0.3253639,395.094116764978,394.2463,15.60021,86.2781,87.73401,9498.222,245.7103
14.00023,S,14.00023,0.3575084,0.03349844,0.3585016,0.003971983,0,13.13735,2.593766,0.02868097,36.90212,45.26463,2.654764,-38.5197662521546,-38.51841,-0.3232386,391.242833656194,390.3888,15.56779,86.24706,87.71639,9537.433,247.2687
14.10023,S,14.10023,0.3540528,0.03476708,0.3586906,0.004121983,0,13.13735,2.541125,0.02914427,36.90212,45.26463,2.654764,-38.3907835617189,-38.38944,-0.3211837,387.404462519599,386.5441,15.53558,86.21553,87.69847,9576.261,248.8238
14.20023,S,14.20023,0.3506077,0.03608819,0.3588813,0.004278095,0,13.13735,2.489269,0.02961468,36.90212,45.26463,2.654764,-38.2637312251495,-38.2624,-0.3191763,383.579005389415,382.7122,15.50357,86.18349,87.68023,9614.705,250.3758
14.30023,S,14.30023,0.3471727,0.03746997,0.3590736,0.004441957,0,13.13735,2.438189,0.03010149,36.90212,45.26463,2.654764,-38.1385794318701,-38.13726,-0.3172393,379.766265468699,378.8929,15.47176,86.15096,87.66167,9652.766,251.9245
14.40023,S,14.40023,0.3437478,0.0389116,0.3592675,0.004612837,0,13.13735,2.387872,0.03059744,36.90212,45.26463,2.654764,-38.015288019523,-38.01398,-0.3153534,375.966144477575,375.0861,15.44013,86.11788,87.64279,9690.445,253.4701
14.50024,S,14.50024,0.3403328,0.04042543,0.359463,0.004792219,0,13.13735,2.338307,0.03111012,36.90212,45.26463,2.654764,-37.8938371520395,-37.89254,-0.3135386,372.178246951217,371.2914,15.40869,86.08427,87.62357,9727.745,255.0126
14.60024,S,14.60024,0.3369276,0.04201395,0.3596601,0.004980041,0,13.13735,2.289485,0.03163663,36.90212,45.26463,2.654764,-37.7741967469732,-37.77291,-0.3117852,368.402575979141,367.5088,15.37744,86.05013,87.604,9764.666,256.5518
14.70024,S,14.70024,0.333532,0.04367162,0.3598588,0.005175846,0,13.13735,2.241395,0.0321716,36.90212,45.26463,2.654764,-37.6563567015313,-37.65508,-0.310081,364.638834088266,363.738,15.34636,86.0154,87.58408,9801.21,258.0879
14.80024,S,14.80024,0.3301458,0.04539444,0.3600591,0.005380083,0,13.13735,2.194025,0.03271564,36.90212,45.26463,2.654764,-37.5402670130677,-37.539,-0.3084257,360.886924156529,359.9789,15.31544,85.9801,87.5638,9837.377,259.621
14.90025,S,14.90025,0.3267688,0.04720329,0.360261,0.005593725,0,13.13735,2.147365,0.03327223,36.90212,45.26463,2.654764,-37.4259277568378,-37.42467,-0.3068287,357.146650789408,356.2313,15.28469,85.94421,87.54314,9873.168,261.151
15.00025,S,15.00025,0.3234012,0.04909408,0.3604645,0.005817375,0,13.13735,2.101407,0.03384232,36.90212,45.26463,2.654764,-37.3132889363962,-37.31204,-0.3052905,353.417816708008,352.495,15.25409,85.90771,87.52209,9908.585,262.6779
15.10025,S,15.10025,0.3200426,0.05107275,0.3606697,0.006052238,0,13.13735,2.056141,0.03443005,36.90212,45.26463,2.654764,-37.2023506361828,-37.20111,-0.3038217,349.700325801153,348.7699,15.22364,85.87058,87.50065,9943.629,264.2018
15.20025,S,15.20025,0.3166929,0.05315921,0.3608765,0.006298698,0,13.13735,2.011557,0.0350345,36.90212,45.26463,2.654764,-37.0930828294849,-37.09185,-0.3024192,345.993981675648,345.0558,15.19333,85.83284,87.47881,9978.302,265.7227
15.30025,S,15.30025,0.3133521,0.05532132,0.3610849,0.006554881,0,13.13735,1.967646,0.03564236,36.90212,45.26463,2.654764,-36.9854552506313,-36.98423,-0.3010505,342.29868944141,341.3526,15.16317,85.79443,87.45654,10012.6,267.2404
15.40026,S,15.40026,0.31002,0.0576066,0.3612949,0.006824516,0,13.13735,1.9244,0.03627121,36.90212,45.26463,2.654764,-36.8794582413613,-36.87824,-0.2997577,338.614252256906,337.6601,15.13314,85.75536,87.43385,10046.54,268.7552
15.50026,S,15.50026,0.3066964,0.06001517,0.3615066,0.007110288,0,13.13735,1.881807,0.03693136,36.90212,45.26463,2.654764,-36.7750519989333,-36.77384,-0.2985652,334.940473561103,333.9781,15.10322,85.71561,87.41073,10080.1,270.2669
15.60026,S,15.60026,0.3033813,0.06251524,0.3617199,0.007405521,0,13.13735,1.839862,0.03758459,36.90212,45.26463,2.654764,-36.6722257613097,-36.67102,-0.2973793,331.277160589814,330.3064,15.07344,85.67515,87.38713,10113.29,271.7758
15.70026,S,15.70026,0.3000744,0.06516793,0.3619349,0.007719597,0,13.13735,1.798554,0.03827551,36.90212,45.26463,2.654764,-36.5709604155829,-36.56976,-0.2963094,327.624216161604,326.6449,15.04377,85.63399,87.36308,10146.12,273.2817
15.80027,S,15.80027,0.2967757,0.06794361,0.3621515,0.008047166,0,13.13735,1.757875,0.03897318,36.90212,45.26463,2.654764,-36.4712353376358,-36.47004,-0.2952786,323.981444930336,322.9934,15.0142,85.59209,87.33855,10178.59,274.7846
15.90027,S,15.90027,0.2934851,0.07085422,0.3623697,0.008392048,0,13.13735,1.717817,0.03969263,36.90212,45.26463,2.654764,-36.3730208233065,-36.37183,-0.2943234,320.348851884074,319.3519,14.98473,85.54942,87.31351,10210.69,276.2845
16.00027,S,16.00027,0.2902026,0.07391142,0.3625897,0.008753076,0,13.13735,1.678375,0.04042429,36.90212,45.26463,2.654764,-36.2763166816775,-36.27513,-0.2934203,316.726241474581,315.7202,14.95534,85.50599,87.28799,10242.42,277.7816
16.10027,S,16.10027,0.2869277,0.07713028,0.3628112,0.009134195,0,13.13735,1.639536,0.04118223,36.90212,45.26463,2.654764,-36.1810731840854,-36.17989,-0.2926027,313.113221075653,312.0979,14.92604,85.46176,87.26192,10273.8,279.2756
16.20028,S,16.20028,0.2836607,0.08051605,0.3630345,0.009534325,0,13.13735,1.601297,0.041957,36.90212,45.26463,2.654764,-36.0873001471363,-36.08612,-0.291848,309.509995963686,308.4852,14.89683,85.41673,87.23532,10304.81,280.7668
16.30028,S,16.30028,0.2804011,0.08407181,0.3632636,0.009954506,0,13.13735,1.563663,0.04274866,36.90212,45.26463,2.654764,-35.9950175758537,-35.99384,-0.2911569,305.916170966303,304.8817,14.86768,85.37085,87.20816,10335.46,282.255
16.40028,S,16.40028,0.2771493,0.08780428,0.3634903,0.01039608,0,13.13735,1.526598,0.0435586,36.90212,45.26463,2.654764,-35.9041054735953,-35.90293,-0.2905293,302.331950836333,301.2876,14.83858,85.32411,87.18044,10365.75,283.7403
16.50028,S,16.50028,0.2739045,0.09175393,0.3637186,0.01086285,0,13.13735,1.490106,0.04439745,36.90212,45.26463,2.654764,-35.8145940592722,-35.81342,-0.2899923,298.756548906201,297.7021,14.80958,85.2765,87.15209,10395.68,285.2227
16.60028,S,16.60028,0.2706673,0.09590077,0.3639486,0.0113529,0,13.13735,1.454183,0.04525208,36.90212,45.26463,2.654764,-35.7264830715645,-35.72531,-0.2895135,295.190461972684,294.1257,14.78058,85.22798,87.12316,10425.25,286.7022
16.70029,S,16.70029,0.267437,0.1002902,0.3641804,0.01187165,0,13.13735,1.418823,0.04613866,36.90212,45.26463,2.654764,-35.6397328347728,-35.63856,-0.2891326,291.633107842538,290.5578,14.75168,85.17854,87.09358,10454.47,288.1788
16.80029,S,16.80029,0.2642138,0.1049093,0.3644139,0.0124177,0,13.13735,1.384016,0.04704565,36.90212,45.26463,2.654764,-35.5543331135783,-35.55316,-0.2888203,288.08468456962,286.9986,14.72278,85.12816,87.06335,10483.33,289.6526
16.90029,S,16.90029,0.2609976,0.1097748,0.3646491,0.01299315,0,13.13735,1.34976,0.04797525,36.90212,45.26463,2.654764,-35.4702739516849,-35.4691,-0.2885817,284.544901042794,283.4478,14.69388,85.0768,87.03246,10511.83,291.1234
17.00029,S,17.00029,0.2577884,0.1149257,0.364886,0.01360083,0,13.13735,1.316047,0.04893165,36.90212,45.26463,2.654764,-35.3875454390334,-35.38637,-0.2884275,281.013870270564,279.9055,14.66504,85.02444,87.00085,10539.98,292.5914
17.1003,S,17.1003,0.254586,0.1203591,0.3651247,0.01424349,0,13.13735,1.282869,0.04991794,36.90212,45.26463,2.654764,-35.306117639537,-35.30494,-0.288365,277.49120066424,276.3713,14.63624,84.97105,86.96853,10567.78,294.0564
17.2003,S,17.2003,0.2513901,0.1260929,0.3653651,0.01492067,0,13.13735,1.250222,0.05092561,36.90212,45.26463,2.654764,-35.2259803760007,-35.2248,-0.288372,273.976897625534,272.8452,14.60744,84.9166,86.93546,10595.22,295.5186
17.3003,S,17.3003,0.248201,0.1321496,0.3656343,0.01563581,0,13.13735,1.21819,0.05195941,36.90212,45.26463,2.654764,-35.1473438400894,-35.14616,-0.2884723,270.470870908209,269.3271,14.57864,84.86106,86.90161,10622.32,296.9779
17.4003,S,17.4003,0.2450182,0.1385322,0.3659259,0.01639039,0,13.13735,1.186737,0.05301689,36.90212,45.26463,2.654764,-35.0701079556623,-35.06892,-0.2886556,266.972824165247,265.8167,14.54976,84.80441,86.86698,10649.06,298.4343
17.50031,S,17.50031,0.2418418,0.1452868,0.3662192,0.01718809,0,13.13735,1.155788,0.05410237,36.90212,45.26463,2.654764,-34.9941127448558,-34.99292,-0.2889233,263.482773143714,262.314,14.52086,84.74661,86.83153,10675.44,299.8878
17.60031,S,17.60031,0.2386716,0.1524528,0.3665143,0.01803385,0,13.13735,1.125336,0.05522279,36.90212,45.26463,2.654764,-34.9193183548768,-34.91812,-0.2892923,260.000332360409,258.8186,14.49196,84.68764,86.7952,10701.48,301.3385
17.70031,S,17.70031,0.2355077,0.1600333,0.3668112,0.0189293,0,13.13735,1.095379,0.05637443,36.90212,45.26463,2.654764,-34.8457247146527,-34.84452,-0.2897531,256.525905779844,255.3309,14.463,84.62748,86.75799,10727.17,302.7863
17.80031,S,17.80031,0.2323499,0.1680626,0.3671098,0.01987681,0,13.13735,1.06591,0.05755505,36.90212,45.26463,2.654764,-34.7733217872018,-34.77211,-0.2903003,253.059009309197,251.8504,14.434,84.56607,86.71986,10752.52,304.2311
17.90031,S,17.90031,0.2291982,0.1765687,0.3674102,0.02088121,0,13.13735,1.036925,0.0587692,36.90212,45.26463,2.654764,-34.7020896648869,-34.70087,-0.2909439,249.599651675785,248.3771,14.40492,84.50339,86.68079,10777.51,305.673
18.00032,S,18.00032,0.2260524,0.185583,0.3677125,0.02194589,0,13.13735,1.008417,0.06001627,36.90212,45.26463,2.654764,-34.6320183525534,-34.63079,-0.2916833,246.147650031007,244.9108,14.37579,84.43939,86.6407,10802.16,307.1121
18.10032,S,18.10032,0.2229126,0.1951763,0.3680167,0.02307733,0,13.13735,0.9803851,0.06130332,36.90212,45.26463,2.654764,-34.5630979978691,-34.56186,-0.2925347,242.703115798522,241.4516,14.34659,84.37408,86.59959,10826.46,308.5482
18.20032,S,18.20032,0.2197784,0.2053236,0.3683229,0.02427547,0,13.13735,0.9528201,0.06261871,36.90212,45.26463,2.654764,-34.4953183700866,-34.49407,-0.2934694,239.265662547829,237.9991,14.31729,84.30736,86.55741,10850.41,309.9814
18.30032,S,18.30032,0.2166501,0.2161127,0.3686311,0.02554879,0,13.13735,0.9257213,0.06397308,36.90212,45.26463,2.654764,-34.4286597049535,-34.4274,-0.2945137,235.835404057066,234.5534,14.28788,84.23923,86.51412,10874.02,311.4116
18.40033,S,18.40033,0.2135274,0.2275754,0.3689413,0.02690187,0,13.13735,0.899083,0.06536538,36.90212,45.26463,2.654764,-34.3631219859808,-34.36185,-0.295664,232.412257151141,231.1144,14.25836,84.16965,86.46967,10897.29,312.839
18.50033,S,18.50033,0.2104102,0.2397594,0.3692537,0.02833912,0,13.13735,0.8728997,0.06679317,36.90212,45.26463,2.654764,-34.2986751815658,-34.29739,-0.2969148,228.995840111912,227.6817,14.22872,84.09857,86.42402,10920.21,314.2634
18.60033,S,18.60033,0.2072985,0.2527291,0.3695683,0.02986843,0,13.13735,0.8471686,0.06826162,36.90212,45.26463,2.654764,-34.2353294125404,-34.23403,-0.2982783,225.586270666511,224.2554,14.19896,84.02596,86.37709,10942.79,315.6847
18.70033,S,18.70033,0.2041923,0.2665207,0.3698854,0.03149629,0,13.13735,0.8218856,0.06977111,36.90212,45.26463,2.654764,-34.1730647028106,-34.17175,-0.2997551,222.183564561497,220.8355,14.16905,83.95176,86.32887,10965.03,317.103
18.80033,S,18.80033,0.2010914,0.2812082,0.3702048,0.03322855,0,13.13735,0.7970464,0.07131927,36.90212,45.26463,2.654764,-34.1118710214767,-34.11054,-0.3013395,218.787445011174,217.4217,14.139,83.87594,86.27927,10986.92,318.5184
18.90034,S,18.90034,0.1979959,0.2968524,0.370527,0.03507403,0,13.13735,0.7726481,0.07290931,36.90212,45.26463,2.654764,-34.0517384538149,-34.05039,-0.3030389,215.397929160983,214.014,14.10877,83.79845,86.22826,11008.47,319.9309
19.00034,S,19.00034,0.1949054,0.3135313,0.3708519,0.0370408,0,13.13735,0.7486859,0.07454109,36.90212,45.26463,2.654764,-33.9926570163734,-33.99129,-0.3048527,212.014841985059,210.6122,14.07837,83.71925,86.17575,11029.69,321.3404
19.10034,S,19.10034,0.1918203,0.3313234,0.3711799,0.03913889,0,13.13735,0.7251569,0.07621714,36.90212,45.26463,2.654764,-33.9346167890398,-33.93323,-0.3067872,208.63820546499,207.2163,14.04778,83.63829,86.12169,11050.56,322.7468
19.20034,S,19.20034,0.1887401,0.35032,0.3715112,0.04137875,0,13.13735,0.7020571,0.07793884,36.90212,45.26463,2.654764,-33.8776078264779,-33.8762,-0.3088456,205.267746065203,203.826,14.01699,83.55553,86.06599,11071.1,324.1501
19.30035,S,19.30035,0.1856651,0.3705927,0.3718461,0.04376857,0,13.13735,0.6793839,0.07970208,36.90212,45.26463,2.654764,-33.8216300573863,-33.8202,-0.3110172,201.903688534686,200.4415,13.98599,83.4709,86.00861,11091.3,325.5503
19.40035,S,19.40035,0.182595,0.3922546,0.3721848,0.04632286,0,13.13735,0.6571339,0.0815125,36.90212,45.26463,2.654764,-33.7666636401242,-33.76521,-0.3133162,198.545761571201,197.0625,13.95476,83.38437,85.94942,11111.15,326.9473
19.50035,S,19.50035,0.17953,0.4154224,0.3725278,0.04905296,0,13.13735,0.6353045,0.08336803,36.90212,45.26463,2.654764,-33.7126985560487,-33.71122,-0.3157373,195.193994864735,193.689,13.92329,83.29589,85.88838,11130.67,328.3412
19.60035,S,19.60035,0.1764698,0.4402323,0.3728757,0.05197702,0,13.13735,0.6138926,0.0852761,36.90212,45.26463,2.654764,-33.6597350068544,-33.65823,-0.3182986,191.848222621897,190.3208,13.89158,83.20543,85.82536,11149.86,329.732
19.70036,S,19.70036,0.1734145,0.4667813,0.3732289,0.0551061,0,13.13735,0.5928944,0.08722988,36.90212,45.26463,2.654764,-33.6077628666234,-33.60623,-0.320983,188.508377332725,186.9578,13.8596,83.11289,85.76029,11168.71,331.1195
19.80036,S,19.80036,0.1703639,0.4952192,0.3735881,0.05845687,0,13.13735,0.572308,0.08922999,36.90212,45.26463,2.654764,-33.5567721868126,-33.55521,-0.3237923,185.174397122428,183.5999,13.82735,83.01823,85.69305,11187.22,332.5039
19.90036,S,19.90036,0.1673181,0.5257092,0.3739542,0.06204916,0,13.13735,0.5521309,0.09127931,36.90212,45.26463,2.654764,-33.506753068741,-33.50516,-0.3267332,181.846319805761,180.2471,13.79481,82.92142,85.62353,11205.39,333.8849
20.00036,S,20.00036,0.1642769,0.5584222,0.374328,0.06590306,0,13.13735,0.5323603,0.09337811,36.90212,45.26463,2.654764,-33.4577055593154,-33.45608,-0.3298065,178.523889386478,176.8991,13.76197,82.8224,85.55161,11223.23,335.2628
20.10036,S,20.10036,0.1612404,0.5935387,0.3747106,0.07003907,0,13.13735,0.5129949,0.09552478,36.90212,45.26463,2.654764,-33.4096096594552,-33.40795,-0.3330081,175.207349181441,173.5561,13.72882,82.7211,85.47715,11240.74,336.6373
20.20037,S,20.20037,0.1582087,0.6312515,0.3751033,0.07448115,0,13.13735,0.4940326,0.09771945,36.90212,45.26463,2.654764,-33.3624754146778,-33.36078,-0.3363385,171.896547615444,170.2179,13.69534,82.61746,85.40002,11257.91,338.0085
20.30037,S,20.30037,0.1551816,0.6717963,0.3755077,0.07925609,0,13.13735,0.4754712,0.09996281,36.90212,45.26463,2.654764,-33.3162928854013,-33.31456,-0.3397994,168.591437367355,166.8844,13.66152,82.51145,85.32008,11274.75,339.3764
20.40037,S,20.40037,0.1521592,0.7154105,0.3759254,0.08439096,0,13.13735,0.4573092,0.1022524,36.90212,45.26463,2.654764,-33.2710420564558,-33.26927,-0.3433849,165.291876412708,163.5554,13.62735,82.40299,85.23714,11291.25,340.7408
20.50037,S,20.50037,0.1491413,0.7623634,0.3763589,0.0899194,0,13.13735,0.4395451,0.1045904,36.90212,45.26463,2.654764,-33.2267330277005,-33.22492,-0.3471004,161.998022594771,160.231,13.59281,82.29205,85.15106,11307.43,342.1018
20.60038,S,20.60038,0.1461281,0.8129425,0.3768104,0.09587343,0,13.13735,0.4221771,0.1069729,36.90212,45.26463,2.654764,-33.1833557466216,-33.1815,-0.3509364,158.709642967993,156.9109,13.55788,82.17856,85.06162,11323.27,343.4594
20.70038,S,20.70038,0.1431193,0.867492,0.3772832,0.1022933,0,13.13735,0.4052039,0.1094012,36.90212,45.26463,2.654764,-33.1408902980263,-33.13899,-0.3548965,155.426712035786,153.595,13.52257,82.06246,84.96863,11338.78,344.8134
20.80038,S,20.80038,0.1401151,0.9263458,0.3777806,0.109219,0,13.13735,0.3886256,0.1118722,36.90212,45.26463,2.654764,-33.099356647319,-33.09741,-0.3589732,152.149404256196,150.2834,13.48686,81.94371,84.87185,11353.95,346.1638
20.90038,S,20.90038,0.1371155,0.9899183,0.3783073,0.116699,0,13.13735,0.3724409,0.1143864,36.90212,45.26463,2.654764,-33.0587348570872,-33.05674,-0.3631679,148.877604905489,146.9759,13.45074,81.82227,84.77105,11368.8,347.5107
21.00039,S,21.00039,0.1341206,1.058595,0.3788679,0.1247785,0,13.13735,0.3566497,0.1169362,36.90212,45.26463,2.654764,-33.0190347731276,-33.01699,-0.3674625,145.611403266378,143.6725,13.41419,81.69805,84.66596,11383.31,348.854
21.10039,S,21.10039,0.1311302,1.132892,0.3794687,0.1335176,0,13.13735,0.3412518,0.119523,36.90212,45.26463,2.654764,-32.9802364839504,-32.97814,-0.3718611,142.350700426641,140.373,13.3772,81.57104,84.5563,11397.5,350.1936
21.20039,S,21.20039,0.1281444,1.213319,0.380117,0.1429759,0,13.13735,0.3262468,0.1221414,36.90212,45.26463,2.654764,-32.9423498841444,-32.9402,-0.3763507,139.095507525212,137.0773,13.33977,81.44116,84.44173,11411.36,351.5294
21.30039,S,21.30039,0.1251632,1.300465,0.3808213,0.153223,0,13.13735,0.311635,0.1247888,36.90212,45.26463,2.654764,-32.9053649458892,-32.90316,-0.3809255,135.845743842079,133.7852,13.30188,81.30838,84.32191,11424.88,352.8615
21.40039,S,21.40039,0.1221868,1.394976,0.381592,0.1643326,0,13.13735,0.2974188,0.1274594,36.90212,45.26463,2.654764,-32.8692815603847,-32.86702,-0.3855731,132.601737808574,130.4969,13.26353,81.17268,84.19646,11438.08,354.1898
21.5004,S,21.5004,0.1192151,1.497565,0.3824415,0.1763896,0,13.13735,0.2835977,0.130149,36.90212,45.26463,2.654764,-32.8340996318214,-32.83178,-0.3902828,129.363338192918,127.2121,13.22472,81.03399,84.06496,11450.95,355.5142
