0.11, 0, 0, 5, 0.4513267, 0, 465.7213, -918.4833, -2.135472, 0.005027314, 0.08000609, 27.97216, 1.149665, 1.014294, 1.734653
 
10.51015, -0.0004154607, -0.003351768, 5, 0, 0.001291311650644008446700, 12598.81, -978.5524, -2.135472, 0.005027314, 0.08000609, 163.0555, 1.149665, 0.9372681, 1.475449
 
10.52015, -0.0004186537, -0.003355923, 5, 0, 0.001295580511175448630600, 12575.72, -978.5524, -2.135472, 0.005027314, 0.08000609, 162.92, 1.149665, 0.9372681, 1.475449
 
10.53015, -0.0004172076, -0.003360109, 5, 0, 0.001299362773280473810350, 12552.66, -978.5524, -2.135472, 0.005027314, 0.08000609, 162.7847, 1.149665, 0.9372681, 1.475449
 
10.54015, -0.0004179068, -0.003364281, 5, 0, 0.001303386899205118247325, 12529.64, -978.5524, -2.135472, 0.005027314, 0.08000609, 162.6494, 1.149665, 0.9372681, 1.475449
 
10.55015, -0.0004220594, -0.00336846, 5, 0, 0.001307805758366530018050, 12506.66, -978.5524, -2.135472, 0.005027314, 0.08000609, 162.5141, 1.149665, 0.9372681, 1.475449
 
10.56015, -0.0004205645, -0.003372681, 5, 0, 0.0013116267760984449857179412, 12483.71, -978.5524, -2.135472, 0.005027314, 0.08000609, 162.379, 1.149665, 0.9372681, 1.475449
 
10.57015, -0.0004214388, -0.003376886, 5, 0, 0.001315716212431347386400, 12460.8, -978.5524, -2.135472, 0.005027314, 0.08000609, 162.2438, 1.149665, 0.9372681, 1.475449
 
10.58015, -0.0004259028, -0.003381101, 5, 0, 0.0013202183244208845353929412, 12437.92, -978.5524, -2.135472, 0.005027314, 0.08000609, 162.1088, 1.149665, 0.9372681, 1.475449
 
10.59015, -0.000424601, -0.00338536, 5, 0, 0.0013241082410450280788929412, 12415.09, -978.5524, -2.135472, 0.005027314, 0.08000609, 161.9738, 1.149665, 0.9372681, 1.475449
 
10.60015, -0.0004265849, -0.003389606, 5, 0, 0.00132837064230531398400, 12392.28, -978.5524, -2.135472, 0.005027314, 0.08000609, 161.8389, 1.149665, 0.9372681, 1.475449
 
10.61015, -0.0004233026, -0.003393872, 5, 0, 0.0013320631923110810375929412, 12369.52, -978.5524, -2.135472, 0.005027314, 0.08000609, 161.7041, 1.149665, 0.9372681, 1.475449
 
10.62015, -0.0004233735, -0.003398105, 5, 0, 0.00133612894464977739825, 12346.79, -978.5524, -2.135472, 0.005027314, 0.08000609, 161.5693, 1.149665, 0.9372681, 1.475449
 
10.63015, -0.0004259088, -0.003402339, 5, 0, 0.001340481775706129905875, 12324.1, -978.5524, -2.135472, 0.005027314, 0.08000609, 161.4346, 1.149665, 0.9372681, 1.475449
 
10.64015, -0.0004230405, -0.003406598, 5, 0, 0.001344250401572066759550, 12301.44, -978.5524, -2.135472, 0.005027314, 0.08000609, 161.2999, 1.149665, 0.9372681, 1.475449
 
10.65015, -0.0004240398, -0.003410828, 5, 0, 0.0013484525163016463809570588, 12278.82, -978.5524, -2.135472, 0.005027314, 0.08000609, 161.1654, 1.149665, 0.9372681, 1.475449
 
10.66015, -0.0004269382, -0.003415068, 5, 0, 0.0013528842940053667092679412, 12256.23, -978.5524, -2.135472, 0.005027314, 0.08000609, 161.0309, 1.149665, 0.9372681, 1.475449
 
10.67015, -0.0004255286, -0.003419338, 5, 0, 0.001356853157276856542550, 12233.68, -978.5524, -2.135472, 0.005027314, 0.08000609, 160.8964, 1.149665, 0.9372681, 1.475449
 
10.68015, -0.0004264887, -0.003423593, 5, 0, 0.0013610947453301128973320588, 12211.17, -978.5524, -2.135472, 0.005027314, 0.08000609, 160.762, 1.149665, 0.9372681, 1.475449
 
10.69015, -0.0004294888, -0.003427858, 5, 0, 0.0013655839387773630196429412, 12188.69, -978.5524, -2.135472, 0.005027314, 0.08000609, 160.6277, 1.149665, 0.9372681, 1.475449
 
10.70015, -0.0004288232, -0.003432153, 5, 0, 0.001369679834381412522150, 12166.25, -978.5524, -2.135472, 0.005027314, 0.08000609, 160.4935, 1.149665, 0.9372681, 1.475449
 
10.71015, -0.0004298879, -0.003436441, 5, 0, 0.001373981708965382337600, 12143.84, -978.5524, -2.135472, 0.005027314, 0.08000609, 160.3593, 1.149665, 0.9372681, 1.475449
 
10.72015, -0.0004345067, -0.00344074, 5, 0, 0.001378704871567502016525, 12121.47, -978.5524, -2.135472, 0.005027314, 0.08000609, 160.2252, 1.149665, 0.9372681, 1.475449
 
10.73015, -0.0004337698, -0.003445085, 5, 0, 0.0013828474174631694766570588, 12099.13, -978.5524, -2.135472, 0.005027314, 0.08000609, 160.0911, 1.149665, 0.9372681, 1.475449
 
10.74015, -0.0004364293, -0.003449423, 5, 0, 0.0013873868496860081687179412, 12076.84, -978.5524, -2.135472, 0.005027314, 0.08000609, 159.9572, 1.149665, 0.9372681, 1.475449
 
10.75015, -0.0004338281, -0.003453787, 5, 0, 0.001391346382899174410475, 12054.57, -978.5524, -2.135472, 0.005027314, 0.08000609, 159.8232, 1.149665, 0.9372681, 1.475449
 
10.76015, -0.0004335525, -0.003458125, 5, 0, 0.0013955736170165483167570588, 12032.34, -978.5524, -2.135472, 0.005027314, 0.08000609, 159.6894, 1.149665, 0.9372681, 1.475449
 
10.77015, -0.0004367282, -0.003462461, 5, 0, 0.001400207785216203991950, 12010.15, -978.5524, -2.135472, 0.005027314, 0.08000609, 159.5556, 1.149665, 0.9372681, 1.475449
 
10.78015, -0.0004348141, -0.003466828, 5, 0, 0.001404280714522848753825, 11987.99, -978.5524, -2.135472, 0.005027314, 0.08000609, 159.4219, 1.149665, 0.9372681, 1.475449
 
10.79015, -0.0004361808, -0.003471176, 5, 0, 0.001408736893917554890650, 11965.87, -978.5524, -2.135472, 0.005027314, 0.08000609, 159.2882, 1.149665, 0.9372681, 1.475449
 
10.80015, -0.0004399472, -0.003475538, 5, 0, 0.0014134880466946381671820588, 11943.78, -978.5524, -2.135472, 0.005027314, 0.08000609, 159.1546, 1.149665, 0.9372681, 1.475449
 
10.81015, -0.0004382721, -0.003479938, 5, 0, 0.0014176356164678716612570588, 11921.73, -978.5524, -2.135472, 0.005027314, 0.08000609, 159.0211, 1.149665, 0.9372681, 1.475449
 
10.82015, -0.0004398627, -0.00348432, 5, 0, 0.0014221678717227691290679412, 11899.72, -978.5524, -2.135472, 0.005027314, 0.08000609, 158.8877, 1.149665, 0.9372681, 1.475449
 
10.83015, -0.0004438389, -0.003488719, 5, 0, 0.001426997253450411749925, 11877.73, -978.5524, -2.135472, 0.005027314, 0.08000609, 158.7543, 1.149665, 0.9372681, 1.475449
 
10.84015, -0.0004441277, -0.003493157, 5, 0, 0.001431425442670147112175, 11855.79, -978.5524, -2.135472, 0.005027314, 0.08000609, 158.6209, 1.149665, 0.9372681, 1.475449
 
10.85015, -0.0004462562, -0.003497599, 5, 0, 0.0014360818594704205825429412, 11833.87, -978.5524, -2.135472, 0.005027314, 0.08000609, 158.4877, 1.149665, 0.9372681, 1.475449
 
10.86015, -0.000443438, -0.003502061, 5, 0, 0.00144018062586164657475, 11812, -978.5524, -2.135472, 0.005027314, 0.08000609, 158.3545, 1.149665, 0.9372681, 1.475449
 
10.87015, -0.0004441448, -0.003506496, 5, 0, 0.001444693503303088383150, 11790.15, -978.5524, -2.135472, 0.005027314, 0.08000609, 158.2213, 1.149665, 0.9372681, 1.475449
 
10.88015, -0.000447272, -0.003510937, 5, 0, 0.001449504942610885120350, 11768.34, -978.5524, -2.135472, 0.005027314, 0.08000609, 158.0883, 1.149665, 0.9372681, 1.475449
 
10.89015, -0.0004454604, -0.00351541, 5, 0, 0.001453761602296825223025, 11746.57, -978.5524, -2.135472, 0.005027314, 0.08000609, 157.9553, 1.149665, 0.9372681, 1.475449
 
10.90015, -0.0004465298, -0.003519865, 5, 0, 0.001458362038747149967275, 11724.83, -978.5524, -2.135472, 0.005027314, 0.08000609, 157.8223, 1.149665, 0.9372681, 1.475449
 
10.91015, -0.0004503751, -0.00352433, 5, 0, 0.0014633076873554404209820588, 11703.12, -978.5524, -2.135472, 0.005027314, 0.08000609, 157.6894, 1.149665, 0.9372681, 1.475449
 
10.92015, -0.0004504091, -0.003528833, 5, 0, 0.0014678313302487940657570588, 11681.46, -978.5524, -2.135472, 0.005027314, 0.08000609, 157.5566, 1.149665, 0.9372681, 1.475449
 
10.93015, -0.000452141, -0.003533337, 5, 0, 0.001472568846786803370150, 11659.82, -978.5524, -2.135472, 0.005027314, 0.08000609, 157.4239, 1.149665, 0.9372681, 1.475449
 
10.94016, -0.0004501595, -0.003537859, 5, 0, 0.0014768857930034425795570588, 11638.22, -978.5524, -2.135472, 0.005027314, 0.08000609, 157.2912, 1.149665, 0.9372681, 1.475449
 
10.95016, -0.0004509115, -0.00354236, 5, 0, 0.0014815328797453996353679412, 11616.65, -978.5524, -2.135472, 0.005027314, 0.08000609, 157.1586, 1.149665, 0.9372681, 1.475449
 
10.96016, -0.0004542294, -0.00354687, 5, 0, 0.00148650077695430788425, 11595.11, -978.5524, -2.135472, 0.005027314, 0.08000609, 157.026, 1.149665, 0.9372681, 1.475449
 
10.97016, -0.000453664, -0.003551412, 5, 0, 0.001491032314512396875700, 11573.61, -978.5524, -2.135472, 0.005027314, 0.08000609, 156.8935, 1.149665, 0.9372681, 1.475449
 
10.98016, -0.000455191, -0.003555949, 5, 0, 0.0014958243760067594843929412, 11552.14, -978.5524, -2.135472, 0.005027314, 0.08000609, 156.761, 1.149665, 0.9372681, 1.475449
 
10.99016, -0.0004598398, -0.0035605, 5, 0, 0.001501010453041080950475, 11530.71, -978.5524, -2.135472, 0.005027314, 0.08000609, 156.6287, 1.149665, 0.9372681, 1.475449
 
11.00016, -0.000459627, -0.003565099, 5, 0, 0.001505646774331111815975, 11509.31, -978.5524, -2.135472, 0.005027314, 0.08000609, 156.4964, 1.149665, 0.9372681, 1.475449
 
11.01016, -0.000461639, -0.003569695, 5, 0, 0.001510562279674056304800, 11487.95, -978.5524, -2.135472, 0.005027314, 0.08000609, 156.3641, 1.149665, 0.9372681, 1.475449
 
11.02016, -0.0004591391, -0.003574312, 5, 0, 0.001514956019447673790650, 11466.62, -978.5524, -2.135472, 0.005027314, 0.08000609, 156.2319, 1.149665, 0.9372681, 1.475449
 
11.03016, -0.0004601226, -0.003578903, 5, 0, 0.001519772482633029384825, 11445.32, -978.5524, -2.135472, 0.005027314, 0.08000609, 156.0998, 1.149665, 0.9372681, 1.475449
 
11.04016, -0.0004632864, -0.003583504, 5, 0, 0.0015248702829616881465679412, 11424.06, -978.5524, -2.135472, 0.005027314, 0.08000609, 155.9677, 1.149665, 0.9372681, 1.475449
 
11.05016, -0.0004628116, -0.003588137, 5, 0, 0.001529553972240123915150, 11402.82, -978.5524, -2.135472, 0.005027314, 0.08000609, 155.8357, 1.149665, 0.9372681, 1.475449
 
11.06016, -0.0004648273, -0.003592765, 5, 0, 0.001534552012714392482850, 11381.63, -978.5524, -2.135472, 0.005027314, 0.08000609, 155.7038, 1.149665, 0.9372681, 1.475449
 
11.07016, -0.0004628645, -0.003597413, 5, 0, 0.001539087856453246208850, 11360.46, -978.5524, -2.135472, 0.005027314, 0.08000609, 155.5719, 1.149665, 0.9372681, 1.475449
 
11.08016, -0.0004636335, -0.003602042, 5, 0, 0.0015439610176853446515679412, 11339.33, -978.5524, -2.135472, 0.005027314, 0.08000609, 155.4401, 1.149665, 0.9372681, 1.475449
 
11.09016, -0.0004666238, -0.003606678, 5, 0, 0.001549121975331871832775, 11318.23, -978.5524, -2.135472, 0.005027314, 0.08000609, 155.3083, 1.149665, 0.9372681, 1.475449
 
11.10016, -0.0004658212, -0.003611345, 5, 0, 0.001553846573327579756550, 11297.17, -978.5524, -2.135472, 0.005027314, 0.08000609, 155.1766, 1.149665, 0.9372681, 1.475449
 
11.11016, -0.000467518, -0.003616003, 5, 0, 0.001558886957912701547325, 11276.14, -978.5524, -2.135472, 0.005027314, 0.08000609, 155.045, 1.149665, 0.9372681, 1.475449
 
11.12016, -0.0004646174, -0.003620678, 5, 0, 0.0015633847637214739617679412, 11255.14, -978.5524, -2.135472, 0.005027314, 0.08000609, 154.9134, 1.149665, 0.9372681, 1.475449
 
11.13016, -0.00046517, -0.003625324, 5, 0, 0.0015683067283355511984820588, 11234.17, -978.5524, -2.135472, 0.005027314, 0.08000609, 154.7819, 1.149665, 0.9372681, 1.475449
 
11.14016, -0.0004681692, -0.003629976, 5, 0, 0.0015735466326294390234070588, 11213.24, -978.5524, -2.135472, 0.005027314, 0.08000609, 154.6504, 1.149665, 0.9372681, 1.475449
 
11.15016, -0.0004674314, -0.003634658, 5, 0, 0.001578352330362889958175, 11192.34, -978.5524, -2.135472, 0.005027314, 0.08000609, 154.519, 1.149665, 0.9372681, 1.475449
 
11.16016, -0.0004691585, -0.003639332, 5, 0, 0.001583473096988953460550, 11171.47, -978.5524, -2.135472, 0.005027314, 0.08000609, 154.3877, 1.149665, 0.9372681, 1.475449
 
11.17016, -0.0004731079, -0.003644024, 5, 0, 0.001588890990087783646875, 11150.65, -978.5524, -2.135472, 0.005027314, 0.08000609, 154.2564, 1.149665, 0.9372681, 1.475449
 
11.18016, -0.0004727596, -0.003648755, 5, 0, 0.001593807213127522258125, 11129.84, -978.5524, -2.135472, 0.005027314, 0.08000609, 154.1252, 1.149665, 0.9372681, 1.475449
 
11.19016, -0.0004756266, -0.003653482, 5, 0, 0.001599136829520675386175, 11109.08, -978.5524, -2.135472, 0.005027314, 0.08000609, 153.9941, 1.149665, 0.9372681, 1.475449
 
11.20016, -0.0004737704, -0.003658239, 5, 0, 0.001603903771627236533025, 11088.34, -978.5524, -2.135472, 0.005027314, 0.08000609, 153.863, 1.149665, 0.9372681, 1.475449
 
11.21016, -0.000475497, -0.003662976, 5, 0, 0.001609124298107683052475, 11067.64, -978.5524, -2.135472, 0.005027314, 0.08000609, 153.7319, 1.149665, 0.9372681, 1.475449
 
11.22016, -0.0004791909, -0.003667731, 5, 0, 0.0016146125254923300594820588, 11046.97, -978.5524, -2.135472, 0.005027314, 0.08000609, 153.601, 1.149665, 0.9372681, 1.475449
 
11.23016, -0.0004798627, -0.003672523, 5, 0, 0.001619754105325430289150, 11026.33, -978.5524, -2.135472, 0.005027314, 0.08000609, 153.4701, 1.149665, 0.9372681, 1.475449
 
11.24016, -0.0004825416, -0.003677322, 5, 0, 0.001625164103759525128800, 11005.73, -978.5524, -2.135472, 0.005027314, 0.08000609, 153.3392, 1.149665, 0.9372681, 1.475449
 
11.25016, -0.0004805627, -0.003682147, 5, 0, 0.001630015734087792721800, 10985.15, -978.5524, -2.135472, 0.005027314, 0.08000609, 153.2085, 1.149665, 0.9372681, 1.475449
 
11.26016, -0.0004821653, -0.003686953, 5, 0, 0.001635323819577122177100, 10964.61, -978.5524, -2.135472, 0.005027314, 0.08000609, 153.0777, 1.149665, 0.9372681, 1.475449
 
11.27016, -0.0004861702, -0.003691774, 5, 0, 0.0016409563040174021454679412, 10944.11, -978.5524, -2.135472, 0.005027314, 0.08000609, 152.9471, 1.149665, 0.9372681, 1.475449
 
11.28016, -0.0004854715, -0.003696636, 5, 0, 0.0016460282672614653229429412, 10923.63, -978.5524, -2.135472, 0.005027314, 0.08000609, 152.8165, 1.149665, 0.9372681, 1.475449
 
11.29016, -0.0004881191, -0.003701491, 5, 0, 0.001651534437065965390575, 10903.19, -978.5524, -2.135472, 0.005027314, 0.08000609, 152.6859, 1.149665, 0.9372681, 1.475449
 
11.30016, -0.0004865713, -0.003706372, 5, 0, 0.0016565360660242117473679412, 10882.78, -978.5524, -2.135472, 0.005027314, 0.08000609, 152.5554, 1.149665, 0.9372681, 1.475449
 
11.31016, -0.0004873245, -0.003711238, 5, 0, 0.001661836974545592801450, 10862.4, -978.5524, -2.135472, 0.005027314, 0.08000609, 152.425, 1.149665, 0.9372681, 1.475449
 
11.32016, -0.0004846505, -0.003716111, 5, 0, 0.001666719465836007658725, 10842.06, -978.5524, -2.135472, 0.005027314, 0.08000609, 152.2947, 1.149665, 0.9372681, 1.475449
 
11.33016, -0.0004842883, -0.003720958, 5, 0, 0.001671899083599189199950, 10821.74, -978.5524, -2.135472, 0.005027314, 0.08000609, 152.1644, 1.149665, 0.9372681, 1.475449
 
11.34016, -0.0004876508, -0.0037258, 5, 0, 0.001677567452879168112600, 10801.46, -978.5524, -2.135472, 0.005027314, 0.08000609, 152.0341, 1.149665, 0.9372681, 1.475449
 
11.35016, -0.0004866676, -0.003730677, 5, 0, 0.001682710468105849410150, 10781.21, -978.5524, -2.135472, 0.005027314, 0.08000609, 151.904, 1.149665, 0.9372681, 1.475449
 
11.36016, -0.0004877502, -0.003735543, 5, 0, 0.001688128361204679596475, 10760.99, -978.5524, -2.135472, 0.005027314, 0.08000609, 151.7738, 1.149665, 0.9372681, 1.475449
 
11.37016, -0.0004856276, -0.003740421, 5, 0, 0.0016931551095507202381429412, 10740.8, -978.5524, -2.135472, 0.005027314, 0.08000609, 151.6438, 1.149665, 0.9372681, 1.475449
 
11.38017, -0.0004863823, -0.003745277, 5, 0, 0.001698556495623278431725, 10720.65, -978.5524, -2.135472, 0.005027314, 0.08000609, 151.5138, 1.149665, 0.9372681, 1.475449
 
11.39017, -0.0004891932, -0.003750141, 5, 0, 0.0017042428073231032280320588, 10700.52, -978.5524, -2.135472, 0.005027314, 0.08000609, 151.3838, 1.149665, 0.9372681, 1.475449
 
11.40017, -0.0004889251, -0.003755033, 5, 0, 0.0017095587874771823839429412, 10680.43, -978.5524, -2.135472, 0.005027314, 0.08000609, 151.2539, 1.149665, 0.9372681, 1.475449
 
11.41017, -0.0004913063, -0.003759922, 5, 0, 0.0017152321806347201535679412, 10660.37, -978.5524, -2.135472, 0.005027314, 0.08000609, 151.1241, 1.149665, 0.9372681, 1.475449
 
11.42017, -0.0004890386, -0.003764835, 5, 0, 0.0017203292632665776159179412, 10640.34, -978.5524, -2.135472, 0.005027314, 0.08000609, 150.9943, 1.149665, 0.9372681, 1.475449
 
11.43017, -0.0004905516, -0.003769726, 5, 0, 0.0017259215566863651975820588, 10620.34, -978.5524, -2.135472, 0.005027314, 0.08000609, 150.8646, 1.149665, 0.9372681, 1.475449
 
11.44017, -0.000494249, -0.003774631, 5, 0, 0.0017318217420308456535070588, 10600.37, -978.5524, -2.135472, 0.005027314, 0.08000609, 150.735, 1.149665, 0.9372681, 1.475449
 
11.45017, -0.0004947385, -0.003779574, 5, 0, 0.0017373358065001025987179412, 10580.44, -978.5524, -2.135472, 0.005027314, 0.08000609, 150.6054, 1.149665, 0.9372681, 1.475449
 
11.46017, -0.0004974484, -0.003784521, 5, 0, 0.001743158480590810655775, 10560.53, -978.5524, -2.135472, 0.005027314, 0.08000609, 150.4758, 1.149665, 0.9372681, 1.475449
 
11.47017, -0.0004957719, -0.003789496, 5, 0, 0.0017484349874211915474070588, 10540.66, -978.5524, -2.135472, 0.005027314, 0.08000609, 150.3464, 1.149665, 0.9372681, 1.475449
 
11.48017, -0.000497843, -0.003794453, 5, 0, 0.001754210293523501878350, 10520.82, -978.5524, -2.135472, 0.005027314, 0.08000609, 150.2169, 1.149665, 0.9372681, 1.475449
 
11.49017, -0.0004955475, -0.003799432, 5, 0, 0.001759437279275095499625, 10501.01, -978.5524, -2.135472, 0.005027314, 0.08000609, 150.0876, 1.149665, 0.9372681, 1.475449
 
11.50017, -0.0004955719, -0.003804387, 5, 0, 0.001764975027738544130925, 10481.23, -978.5524, -2.135472, 0.005027314, 0.08000609, 149.9583, 1.149665, 0.9372681, 1.475449
 
11.51017, -0.0004996413, -0.003809343, 5, 0, 0.0017710632496430774852320588, 10461.48, -978.5524, -2.135472, 0.005027314, 0.08000609, 149.829, 1.149665, 0.9372681, 1.475449
 
11.52017, -0.0004993081, -0.003814339, 5, 0, 0.001776603868893709783200, 10441.76, -978.5524, -2.135472, 0.005027314, 0.08000609, 149.6998, 1.149665, 0.9372681, 1.475449
 
11.53017, -0.0005016176, -0.003819332, 5, 0, 0.0017825097958125360415570588, 10422.08, -978.5524, -2.135472, 0.005027314, 0.08000609, 149.5707, 1.149665, 0.9372681, 1.475449
 
11.54017, -0.0005006862, -0.003824349, 5, 0, 0.00178801237713307985100, 10402.42, -978.5524, -2.135472, 0.005027314, 0.08000609, 149.4416, 1.149665, 0.9372681, 1.475449
 
11.55017, -0.0005018191, -0.003829355, 5, 0, 0.001793800601777677208625, 10382.79, -978.5524, -2.135472, 0.005027314, 0.08000609, 149.3126, 1.149665, 0.9372681, 1.475449
 
11.56017, -0.0005055373, -0.003834374, 5, 0, 0.0017999555694840639484570588, 10363.2, -978.5524, -2.135472, 0.005027314, 0.08000609, 149.1837, 1.149665, 0.9372681, 1.475449
 
11.57017, -0.0005059936, -0.003839429, 5, 0, 0.001805709344682550606650, 10343.64, -978.5524, -2.135472, 0.005027314, 0.08000609, 149.0548, 1.149665, 0.9372681, 1.475449
 
11.58017, -0.000508852, -0.003844489, 5, 0, 0.001811802590464649994900, 10324.11, -978.5524, -2.135472, 0.005027314, 0.08000609, 148.9259, 1.149665, 0.9372681, 1.475449
 
11.59017, -0.0005084956, -0.003849577, 5, 0, 0.001817496079132423192425, 10304.6, -978.5524, -2.135472, 0.005027314, 0.08000609, 148.7972, 1.149665, 0.9372681, 1.475449
 
11.60017, -0.0005113264, -0.003854662, 5, 0, 0.0018236331044189712255679412, 10285.13, -978.5524, -2.135472, 0.005027314, 0.08000609, 148.6684, 1.149665, 0.9372681, 1.475449
 
11.61017, -0.0005097247, -0.003859776, 5, 0, 0.001829203866934942311450, 10265.69, -978.5524, -2.135472, 0.005027314, 0.08000609, 148.5397, 1.149665, 0.9372681, 1.475449
 
11.62017, -0.0005118499, -0.003864873, 5, 0, 0.0018352849118715344415070588, 10246.28, -978.5524, -2.135472, 0.005027314, 0.08000609, 148.4111, 1.149665, 0.9372681, 1.475449
 
11.63017, -0.0005159233, -0.003869992, 5, 0, 0.001841657341706554630050, 10226.89, -978.5524, -2.135472, 0.005027314, 0.08000609, 148.2826, 1.149665, 0.9372681, 1.475449
 
11.64017, -0.0005161494, -0.003875151, 5, 0, 0.0018475453262055278277820588, 10207.54, -978.5524, -2.135472, 0.005027314, 0.08000609, 148.1541, 1.149665, 0.9372681, 1.475449
 
11.65017, -0.0005194253, -0.003880312, 5, 0, 0.001853866081871371201725, 10188.22, -978.5524, -2.135472, 0.005027314, 0.08000609, 148.0256, 1.149665, 0.9372681, 1.475449
 
11.66017, -0.0005192755, -0.003885506, 5, 0, 0.00185975334867355745400, 10168.93, -978.5524, -2.135472, 0.005027314, 0.08000609, 147.8973, 1.149665, 0.9372681, 1.475449
 
11.67017, -0.0005210016, -0.003890699, 5, 0, 0.001865913340257510227775, 10149.68, -978.5524, -2.135472, 0.005027314, 0.08000609, 147.769, 1.149665, 0.9372681, 1.475449
 
11.68017, -0.0005198333, -0.003895909, 5, 0, 0.001871703717992489952675, 10130.45, -978.5524, -2.135472, 0.005027314, 0.08000609, 147.6407, 1.149665, 0.9372681, 1.475449
 
11.69017, -0.0005214898, -0.003901108, 5, 0, 0.001877891699751413501025, 10111.25, -978.5524, -2.135472, 0.005027314, 0.08000609, 147.5125, 1.149665, 0.9372681, 1.475449
 
11.70017, -0.0005254999, -0.003906323, 5, 0, 0.00188442776445548642550, 10092.08, -978.5524, -2.135472, 0.005027314, 0.08000609, 147.3843, 1.149665, 0.9372681, 1.475449
 
11.71017, -0.0005263867, -0.003911578, 5, 0, 0.001890571966709968505925, 10072.94, -978.5524, -2.135472, 0.005027314, 0.08000609, 147.2562, 1.149665, 0.9372681, 1.475449
 
11.72017, -0.0005294721, -0.003916841, 5, 0, 0.001897041285612188044875, 10053.83, -978.5524, -2.135472, 0.005027314, 0.08000609, 147.1282, 1.149665, 0.9372681, 1.475449
 
11.73017, -0.0005288498, -0.003922136, 5, 0, 0.0019030326184495148718070588, 10034.75, -978.5524, -2.135472, 0.005027314, 0.08000609, 147.0002, 1.149665, 0.9372681, 1.475449
 
11.74017, -0.0005314774, -0.003927425, 5, 0, 0.001909487583415859139225, 10015.7, -978.5524, -2.135472, 0.005027314, 0.08000609, 146.8723, 1.149665, 0.9372681, 1.475449
 
11.75017, -0.0005308022, -0.003932739, 5, 0, 0.0019155169541832744546820588, 9996.682, -978.5524, -2.135472, 0.005027314, 0.08000609, 146.7444, 1.149665, 0.9372681, 1.475449
 
11.76017, -0.0005321775, -0.003938047, 5, 0, 0.001921844169120264930450, 9977.691, -978.5524, -2.135472, 0.005027314, 0.08000609, 146.6166, 1.149665, 0.9372681, 1.475449
 
11.77017, -0.0005309787, -0.003943369, 5, 0, 0.0019278390904415767234429412, 9958.731, -978.5524, -2.135472, 0.005027314, 0.08000609, 146.4888, 1.149665, 0.9372681, 1.475449
 
11.78017, -0.0005322379, -0.003948679, 5, 0, 0.001934186400888788273175, 9939.803, -978.5524, -2.135472, 0.005027314, 0.08000609, 146.3611, 1.149665, 0.9372681, 1.475449
 
11.79017, -0.0005366981, -0.003954001, 5, 0, 0.001941005238129745433100, 9920.899, -978.5524, -2.135472, 0.005027314, 0.08000609, 146.2335, 1.149665, 0.9372681, 1.475449
 
11.80017, -0.0005376357, -0.003959368, 5, 0, 0.001947374079480787832550, 9902.026, -978.5524, -2.135472, 0.005027314, 0.08000609, 146.1059, 1.149665, 0.9372681, 1.475449
 
11.81017, -0.0005409505, -0.003964745, 5, 0, 0.0019540974630481338869179412, 9883.183, -978.5524, -2.135472, 0.005027314, 0.08000609, 145.9783, 1.149665, 0.9372681, 1.475449
 
11.82018, -0.0005402431, -0.003970155, 5, 0, 0.001960293339471785604975, 9864.37, -978.5524, -2.135472, 0.005027314, 0.08000609, 145.8508, 1.149665, 0.9372681, 1.475449
 
11.83018, -0.0005432115, -0.003975557, 5, 0, 0.001967019593826300972075, 9845.584, -978.5524, -2.135472, 0.005027314, 0.08000609, 145.7234, 1.149665, 0.9372681, 1.475449
 
11.84018, -0.0005425583, -0.003980989, 5, 0, 0.0019732707329031144707929412, 9826.828, -978.5524, -2.135472, 0.005027314, 0.08000609, 145.596, 1.149665, 0.9372681, 1.475449
 
11.85018, -0.0005445202, -0.003986415, 5, 0, 0.001979904404371180868100, 9808.102, -978.5524, -2.135472, 0.005027314, 0.08000609, 145.4687, 1.149665, 0.9372681, 1.475449
 
11.86018, -0.0005436144, -0.003991859, 5, 0, 0.001986162720415928414100, 9789.404, -978.5524, -2.135472, 0.005027314, 0.08000609, 145.3414, 1.149665, 0.9372681, 1.475449
 
11.87018, -0.0005449539, -0.003997296, 5, 0, 0.001992751894682766398025, 9770.738, -978.5524, -2.135472, 0.005027314, 0.08000609, 145.2142, 1.149665, 0.9372681, 1.475449
 
11.88018, -0.0005428186, -0.004002745, 5, 0, 0.0019988738483366235063070588, 9752.103, -978.5524, -2.135472, 0.005027314, 0.08000609, 145.0871, 1.149665, 0.9372681, 1.475449
 
11.89018, -0.0005437941, -0.004008173, 5, 0, 0.0020054457978804169059679412, 9733.491, -978.5524, -2.135472, 0.005027314, 0.08000609, 144.9599, 1.149665, 0.9372681, 1.475449
 
11.90018, -0.0005477094, -0.004013611, 5, 0, 0.002012459848649368188525, 9714.91, -978.5524, -2.135472, 0.005027314, 0.08000609, 144.8329, 1.149665, 0.9372681, 1.475449
 
11.91018, -0.0005478857, -0.004019089, 5, 0, 0.0020189801240239632426820588, 9696.359, -978.5524, -2.135472, 0.005027314, 0.08000609, 144.7059, 1.149665, 0.9372681, 1.475449
 
11.92018, -0.0005514742, -0.004024568, 5, 0, 0.002026007093335223082825, 9677.838, -978.5524, -2.135472, 0.005027314, 0.08000609, 144.579, 1.149665, 0.9372681, 1.475449
 
